,Age,Height ,Weight,BMI,SmokingHistory ,Fasting Plasma Glucose,2-hour Postprandial Plasma Glucose,Fasting C-peptide,2-hour Postprandial C-peptide,Fasting Insulin,2-hour Postprandial insulin,HbA1c,Glycated Albumin,Total Cholesterol,Triglyceride,High-Density Lipoprotein Cholesterol,Low-Density Lipoprotein Cholesterol,Creatinine,Estimated Glomerular Filtration Rate ,Uric Acid ,Blood Urea Nitrogen,Duration of diabetes,Alcohol Drinking History ,Vascular Complications,HypoglycemicAgents,OtherAgents,Gender ,Hypoglycemia 
Total Cholesterol,0.065544665,0.10273754,0.0,0.0,0.0,0.0,0.0,0.0,0.050554134,0.101283215,0.0,0.0,0.12529978,0.0,0.0,0.0,0.11538687,0.028713474,0.010826316,0.0,0.0,0.0,0.10584552,0.04490637,0.1357002,0.053981937,0.0,0.05921998
Triglyceride,0.06710065,0.0,0.090135075,0.092248924,0.08878628,0.10516034,0.03887633,0.0991085,0.0,0.0,0.09662073,0.0,0.0,0.0,0.0,0.11307657,0.0,0.0,0.0,0.070821196,0.0,0.047652077,0.0,0.0,0.0,0.046284247,0.0,0.04412903
High-Density Lipoprotein Cholesterol,0.06609274,0.1788405,0.0,0.0,0.19913271,0.0,0.0,0.0,0.0,0.0,0.0,0.009937985,0.0,0.0,0.12365973,0.0,0.0,0.057008956,0.0043838616,0.07270801,0.009661928,0.038528785,0.1241052,0.03213285,0.0,0.0,0.08380672,0.0
Low-Density Lipoprotein Cholesterol,0.06492875,0.050295353,0.11239832,0.0,0.0,0.033705357,0.0,0.03130622,0.063908756,0.07071423,0.078374736,0.0,0.15421098,0.07218888,0.0,0.0,0.0,0.026438475,0.0,0.0,0.0,0.0,0.0898114,0.014893123,0.078470156,0.026884222,0.0,0.03147098
Creatinine,0.030996805,0.012761806,0.017682198,0.0,0.02980184,0.0,0.0,0.0,0.0194815,0.027048886,0.0,0.12684421,0.0,0.011296313,0.0,0.0209072,0.016625449,0.0,0.35444233,0.0,0.18677916,0.0,0.013473256,0.06764881,0.019482154,0.044728067,0.0,0.0
Estimated Glomerular Filtration Rate ,8.1821963e-07,3.527322e-08,4.42023e-08,0.0,6.373416e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.009223104,0.0,1.2766132e-07,0.0,4.8187864e-08,0.0,1.0623642e-05,0.0,1.0485338e-06,0.9907629,0.0,1.8194678e-08,0.0,1.17329414e-07,0.0,1.0399525e-06,0.0
Uric Acid ,0.059603963,0.0,0.0,0.19833764,0.10108909,0.04957522,0.0,0.0,0.0,0.0,0.0,0.084484704,0.0,0.0,0.09495872,0.08914525,0.0,0.0,0.116954744,0.0,0.0,0.115373984,0.0,0.0,0.0,0.0,0.09047676,0.0
Blood Urea Nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028831929,5.046317e-08,0.0,0.0,1.0681973e-07,0.0,5.630712e-06,0.9964994,0.0,0.0,1.6395373e-06,0.0,0.0006081297,0.0,0.0,1.838122e-06,0.0
Duration of diabetes,0.0,0.0,0.0,0.0,0.10627109,0.057866607,0.11102194,0.0,0.0,0.0,0.0,0.19125256,0.0,0.0,0.059577636,0.044048496,0.0,0.0,0.0,0.10758151,0.16954267,0.0,0.08595969,0.0,0.0,0.0,0.06687775,0.0
Alcohol Drinking History ,0.069818124,0.1395376,0.07567094,0.0,0.09316218,0.0,0.0,0.0,0.09603472,0.053646572,0.0,0.0,0.1001504,0.06258461,0.0,0.06840486,0.0848814,0.020249609,0.0009123488,0.0,0.0,0.041442517,0.0,0.0,0.054895986,0.0,0.0,0.038608152
Vascular Complications,0.0,0.0,0.0,0.0,0.0,0.00030663636,0.0,0.003138133,0.0010329651,0.0016110187,0.0004157329,0.0,0.00018256233,0.0008609882,0.0,0.00057430234,0.0004564163,0.003296845,0.0,0.0,0.98310465,0.0,0.0,0.0,0.0,0.0038758386,0.0011438867,0.0
HypoglycemicAgents,0.0,0.1060904,0.0,0.0,0.0,0.17228836,0.0,0.0,0.08741424,0.05971204,0.0,0.017210921,0.17746657,0.1246645,0.0,0.0,0.11522666,0.045493394,0.009140935,0.0,0.0,0.0,0.08529192,0.0,0.0,0.0,0.0,0.0
OtherAgents,0.0,0.0,0.038273577,0.09879767,0.0,0.12897195,0.0,0.0,0.08882384,0.05506841,0.06909993,0.0,0.0,0.061138872,0.05343918,0.0,0.04866902,0.12876509,0.0,0.0,0.0,0.0,0.0,0.22895242,0.0,0.0,0.0,0.0
Gender ,0.0,0.058175698,0.0,0.0,0.07834737,0.0,0.0,0.0,0.0,0.095576696,0.0,0.20218295,0.0,0.0,0.0,0.087640844,0.0,0.0,0.098937415,0.077170044,0.17386569,0.06117353,0.0,0.06692977,0.0,0.0,0.0,0.0
Hypoglycemia ,0.1325198,0.0,0.0,0.0,0.10798841,0.0,0.0,0.0,0.0,0.16687693,0.12858772,0.0,0.03965161,0.11433531,0.086854875,0.0,0.097119965,0.0,0.0,0.0,0.0,0.0,0.12606548,0.0,0.0,0.0,0.0,0.0
