,Age,Height ,Weight,BMI,SmokingHistory ,Fasting Plasma Glucose,2-hour Postprandial Plasma Glucose,Fasting C-peptide,2-hour Postprandial C-peptide,Fasting Insulin,2-hour Postprandial insulin,HbA1c,Glycated Albumin,Total Cholesterol,Triglyceride,High-Density Lipoprotein Cholesterol,Low-Density Lipoprotein Cholesterol,Creatinine,Estimated Glomerular Filtration Rate ,Uric Acid ,Blood Urea Nitrogen,Duration of diabetes,Alcohol Drinking History ,Vascular Complications,HypoglycemicAgents,OtherAgents,Gender ,Hypoglycemia 
HbA1c,0.0,1.1761941e-05,0.0,0.0,2.206376e-05,0.0,0.006199388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008464472,0.0,7.91752e-06,3.4088437e-08,0.00010310977,0.9923747,0.00038972122,0.0,0.0,1.1503203e-05,0.0,3.3242286e-05,0.0
Glycated Albumin,0.0,0.07023604,0.1305564,0.0,0.0,0.0,0.030110013,0.09853752,0.0,0.08632457,0.08572323,0.0,0.0,0.06886841,0.0,0.0,0.1284095,0.0,0.0,0.0,0.02616007,0.0,0.09912863,0.016371997,0.11657135,0.0,0.0,0.043002356
Total Cholesterol,0.052092243,0.09671236,0.0,0.0,0.0,0.0,0.0,0.0,0.039979935,0.07102752,0.0,0.0,0.055833094,0.0,0.0,0.0,0.08105246,0.07611144,0.21754783,0.0,0.0,0.0,0.087849036,0.032600112,0.048889965,0.045223143,0.0,0.095080845
Triglyceride,0.06366842,0.0,0.07795147,0.08341897,0.061785247,0.07460708,0.020711184,0.13915464,0.0,0.0,0.14490594,0.0,0.0,0.0,0.0,0.05822968,0.0,0.0,0.0,0.062190916,0.0,0.045565564,0.0,0.0,0.0,0.03618387,0.0,0.13162711
High-Density Lipoprotein Cholesterol,0.047831647,0.02988858,0.0,0.0,0.035842087,0.0,0.0,0.0,0.0,0.0,0.0,0.32260525,0.0,0.0,0.04655006,0.0,0.0,0.06151819,0.040457,0.05673752,0.09071908,0.078436956,0.058997728,0.07582879,0.0,0.0,0.054587144,0.0
Low-Density Lipoprotein Cholesterol,0.043781023,0.10114685,0.12641351,0.0,0.0,0.046178747,0.0,0.025233611,0.067927234,0.044848565,0.040928174,0.0,0.06897743,0.053703733,0.0,0.0,0.0,0.10229621,0.0,0.0,0.0,0.0,0.06779548,0.007915452,0.14915071,0.011881591,0.0,0.041821603
Creatinine,0.018202119,0.039552886,0.0352951,0.0,0.019679159,0.0,0.0,0.0,0.04458333,0.016363163,0.0,0.0008277356,0.0,0.023060106,0.0,0.016874641,0.046777043,0.0,0.6443538,0.0,0.0015308611,0.0,0.044654764,0.0036831372,0.036067322,0.008494782,0.0,0.0
Estimated Glomerular Filtration Rate ,0.011645808,0.08601083,0.14979854,0.0,0.06055724,0.0,0.0,0.0,0.0,0.0,0.0,1.656089e-06,0.0,0.0306295,0.0,0.0051570153,0.0,0.29943192,0.0,0.01678077,2.226835e-06,0.0,0.21193114,0.0,0.099961,0.0,0.028092312,0.0
Uric Acid ,0.13149583,0.0,0.0,0.120488845,0.10963921,0.09574186,0.0,0.0,0.0,0.0,0.0,0.05221437,0.0,0.0,0.06605744,0.07538574,0.0,0.0,0.17491458,0.0,0.0,0.072119124,0.0,0.0,0.0,0.0,0.10194309,0.0
Blood Urea Nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97893953,6.0631697e-05,0.0,0.0,0.00023480489,0.0,1.4444866e-05,4.521599e-08,0.0,0.0,0.00018230555,0.0,0.020538874,0.0,0.0,2.932248e-05,0.0
Duration of diabetes,0.0,0.0,0.0,0.0,0.12622944,0.06411077,0.071777225,0.0,0.0,0.0,0.0,0.22493967,0.0,0.0,0.05516368,0.11878492,0.0,0.0,0.0,0.08220007,0.10666739,0.0,0.089079596,0.0,0.0,0.0,0.06104719,0.0
Alcohol Drinking History ,0.033300176,0.05622498,0.03959272,0.0,0.04709227,0.0,0.0,0.0,0.048247665,0.023111984,0.0,0.0,0.02791701,0.030516526,0.0,0.018554665,0.035543535,0.051198192,0.52288705,0.0,0.0,0.018499305,0.0,0.0,0.02463516,0.0,0.0,0.022678822
Vascular Complications,0.0,0.0,0.0,0.0,0.0,0.0026981707,0.0,0.0064663216,0.0046635238,0.008556267,0.0041178893,0.0,0.0017212225,0.004227493,0.0,0.008902613,0.0015491778,0.0015764142,0.0,0.0,0.93164736,0.0,0.0,0.0,0.0,0.021512035,0.002361543,0.0
HypoglycemicAgents,0.0,0.09562668,0.0,0.0,0.0,0.028388994,0.0,0.0,0.055111717,0.041162316,0.0,0.0024322907,0.057912063,0.029958857,0.0,0.0,0.13794078,0.072947115,0.43506196,0.0,0.0,0.0,0.043457307,0.0,0.0,0.0,0.0,0.0
OtherAgents,0.0,0.0,0.03390213,0.09523894,0.0,0.111621484,0.0,0.0,0.08397543,0.045623563,0.14751516,0.0,0.0,0.07696928,0.04457253,0.0,0.030520603,0.047719676,0.0,0.0,0.0,0.0,0.0,0.28234133,0.0,0.0,0.0,0.0
Gender ,0.0,0.34851396,0.0,0.0,0.077109925,0.0,0.0,0.0,0.0,0.032625314,0.0,0.015738137,0.0,0.0,0.0,0.06780812,0.0,0.0,0.27376258,0.0953082,0.014072882,0.050074473,0.0,0.024986394,0.0,0.0,0.0,0.0
Hypoglycemia ,0.09809491,0.0,0.0,0.0,0.13477677,0.0,0.0,0.0,0.0,0.119585685,0.07508821,0.0,0.056438155,0.15392244,0.15422322,0.0,0.10218128,0.0,0.0,0.0,0.0,0.0,0.10568935,0.0,0.0,0.0,0.0,0.0
